sk_Vitima,Id_vitima,Relacaovitimasuspeito,Sexodavitima,Orientacaosexualdavitima,Faixaetariadavitima,Deficienciadavitima,Doencararadavitima,UFdavitima,Profissaodavitima,Graudeinstrucaodavitima,RacaCordavitima,Etniadavitima,Faixaderendadavitima,Pais_da_Vitima
e2dfea98-a78c-49c2-90a5-24777229a5e2,7716a6ab-5245-442d-9784-65292ec5f018,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
4ada458a-eb84-4334-a810-b79de75efcb4,a6b9d43b-b9c3-496c-83df-b21102e4e2f1,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,ANALFABETO(A),BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
c5b33457-4cca-4ca5-9107-e5571ee5042b,b72654c3-1f4a-4435-9bef-508ccfc504b7,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
6dc7a5fc-2cb4-447e-a7fa-ed921632233d,ce106e90-56f8-48d8-a56f-b4b8683bae3d,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
768bad69-1682-4f12-a9ee-c34937d73cca,252d05ec-7f25-43bc-ad31-1fc9a751995a,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,OUTROS NÃO LISTADOS,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
81c4a5cf-435c-4a04-94c6-6b61261d5f23,fda4bbec-f53c-49a8-b6fc-c5fa45d44b77,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
498b85f0-f080-4cf8-a176-f386b8a7235f,d67dc521-cd89-43dc-ac54-b66baf485e79,NÃO SABE INFORMAR,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
606b3fb8-ed21-4e99-a817-bb53c5690b30,580cdee8-f9cf-4844-a836-84ab6345ee22,PADRASTO/MADRASTA,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
0b1b3e06-3995-4fa5-8173-7c164f34a451,13aeb7ef-8da2-42a2-b605-e652b81d3d28,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
8cc22e9a-fba6-4985-9f92-a095b1efdf32,d8eb7595-0da8-454b-8359-b980a757f088,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
f06f1ab8-681e-409a-a494-369bd2f4cd10,5c8f2af2-30dd-4429-afd8-08512031bd6f,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
85f970f8-0101-4997-980b-c85ce0ef2b4c,275be28d-f708-460e-89ae-1c00faec3c9d,VIZINHO(A),FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,POVOS E COMUNIDADES TRADICIONAIS,NÃO INFORMADO,BRASIL
7afc58a6-2d6d-4788-abd1-71ddaa202cb9,c9493218-01db-4e1c-a06a-f3022a6fb0db,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
2c6ce49f-f4b5-40d5-a831-5f5e0083672c,d16b32bc-408a-4ccd-8d77-42c42b5d5a40,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
5d4edba2-4d8b-4039-be4f-884befac9384,1766cf5a-d17b-46de-8b42-a340b90ce170,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
37147f4a-6ed3-4ba1-b240-ce34bccdef6a,2801eb04-93de-41d0-89b8-22bf91b5f0ba,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
c5d51c16-8e42-4d5b-85e2-4ce4a1ab4a3c,0b9040b1-4e62-4cc7-9dbd-105a8736529e,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
b93a015b-9128-4766-b788-5e6639cd9f61,ad010e3d-d27f-47c6-9adb-fee706329eec,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
a6bbf819-d5b8-41be-93ed-2f0c5786093b,7780fba2-d855-4cc9-b652-34ef3a149ee7,AVÔ(Ó),FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
329c5600-d2db-4e22-b403-2e691f98676f,95456f22-e2f2-41f9-bfb8-9ada272b544d,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
bb481314-0be2-4754-9c58-f6c62a2d14b4,81ddfbb2-b32d-4fb5-924a-a0fc653b170f,NETO(A),FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
555b6317-07c6-4abd-b7ee-f5efd795b3f0,797f5d25-2c15-4450-b973-ebb8f3403193,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
9317fa14-e45f-421f-a109-90840a9a1a42,5b980a3a-5097-4eb3-8d4f-0e988ce3abab,AVÔ(Ó),FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
741ab9ac-b042-42d8-88cc-adc1b0606f2d,692fb087-3677-4f87-82fe-5c836f08d2e7,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
5009df1e-6759-4fdc-8dc6-0c3f82aa4c2a,c9dcb71e-918c-4949-a38b-af6c391a6ff6,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,FUNDAMENTAL INCOMPLETO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
bbee5077-a8f2-46c9-9166-308dcad318e3,52d1c219-1504-498a-9fee-4be433ffca7a,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
eb473c6d-e10b-4604-8cb3-000dc5b889e2,4141a6e0-dadd-43d4-b9d2-55e3cfff630b,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
48046399-ab14-429b-b6e6-36f7717814d8,0594dd93-1102-42ef-baf4-bd910f948b67,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
11043c38-13b8-46d5-b9b3-5c69351cca7a,a58d5a10-a7ef-46be-ae5a-92b985244e4c,PADRASTO/MADRASTA,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
4fd501f1-8cbf-4e0e-9e58-8a5faa159231,c1f823b4-67be-4f22-96c6-eee021e55557,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
a61af079-bfa4-4b42-9b38-72342c1d2659,d3b1fa05-afb4-4ec8-ad44-709bc2924ba7,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
0ca677c4-e5ef-4140-a1fb-5642fcd5163f,fca15a82-f7bd-4981-a1c2-932b0665d123,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
6a1ca018-5189-44ce-92be-f80264295bfd,4bc801b2-c878-4ae4-bdec-be380e0345f5,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
b2a275e5-4056-4709-97cd-bd251193515a,1acd4662-f33a-4012-8f66-aec69027cc14,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
f4891ac5-60fe-4011-8ff3-c66bb75b6cdb,a5affd67-11cf-47ad-9bd2-240387c3eb73,PADRASTO/MADRASTA,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
e28c63b6-1299-484e-8e50-4ebba7ecccfa,4c9b1972-b2fe-41c3-941d-bea07f82f721,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
23bc06ab-6af2-4f46-9e17-0790f5d29109,1369a71f-b75f-4340-8e4f-538940178fd2,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,ANALFABETO(A),PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
ca95dca5-90d4-4211-9145-b82202aa8ee1,a238c3d4-140a-4ce3-835b-11b74b8d214f,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
edb9e603-fb82-451b-a9ed-5d27c53fd8dd,f1c226a5-0a91-46c4-b5ee-1899da91ec62,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
2880c56b-c148-48ae-8ce4-d63149423fea,d7e924a8-fc06-4d45-8d0d-7cc7b50545c6,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
822c6a95-ad72-472c-be87-960c823686b2,ba6751be-264d-4e76-b513-61bafc1967c0,AVÔ(Ó),MASCULINO,NÃO INFORMADO,0 a 9 ANOS,FÍSICA/MOTORA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
461d948f-0a3e-4d49-a8fe-ca9a6480fa57,61fea829-d2d3-43e4-8763-d30f1716f92e,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
2db65d17-411a-4e0a-b1be-73810fe11393,fb8435d4-539c-40eb-a930-4defc1af2353,AVÔ(Ó),MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
2cd64817-5a15-48ae-ae4a-9175f7baf285,a2c90973-099c-4048-b102-1791876cb27f,PADRASTO/MADRASTA,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
86530d98-cc2d-41c6-86ca-cc2c2ad59d4c,22236798-295e-40ed-b421-6f802a8b3406,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
2721f0a2-1b58-4918-850d-d04c1b98b945,aa82a4d7-6c77-4c94-bcc0-05f2b33b183c,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
263336ef-2346-41d8-b6c2-18075422b82c,575fe8e1-70dc-4794-9d89-0f147d64f615,NÃO INFORMADO,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
acbb8833-c275-4480-b6f9-594ebc82f7ab,45493e81-2335-439f-ab0f-a85ce734b72d,AVÔ(Ó),MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,ANALFABETO(A),BRANCA,NÃO INFORMADO,SEM RENDIMENTO,BRASIL
0307600e-d05b-40c0-b8b9-93d9e422089b,338f2a21-a37c-4807-b65f-61762ff87a18,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
7ddc2831-8e5e-407f-8c71-e385e06cab37,7de7201e-79f8-4e26-b158-10d57f8a27c9,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,OUTROS NÃO LISTADOS,ANALFABETO(A),BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
ef2dcf61-92b6-4dbb-814b-d2f29202c25c,c9811a58-3188-4d96-b9bb-70fbd9ab73fb,AVÔ(Ó),FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
aabe13bf-24ba-437d-9691-a804375ef966,d1595719-0340-49af-b4c7-0a97f924baa4,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
1fde8c3c-c7bc-4012-b2f9-aa5bedf3c88d,7329b709-c431-4916-80d7-6e5279984bb0,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
86793d36-64fa-40b2-a831-6c7934ffa52d,8d764921-f811-44c5-8b8d-fe21f6dec80b,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
7709778a-990c-4725-89fd-6a3f0ca44e84,e2e375fc-7aa7-465f-b488-bbb61dc4d925,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,NÃO INFORMADO,BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
8107233a-f49d-484d-a33b-895770b923ab,34291e0f-4ba1-49a1-aa8f-e854e37f3749,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
cbb70229-b68e-4a88-8e2d-1153b87f260c,9fe760e0-f985-40e0-8b08-9668783fa231,OUTROS,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
316b76d4-32a7-47b1-9390-4e1c27dba49a,0662df99-16ec-44cf-ac9f-6793a71e0cba,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,ANALFABETO(A),BRANCA,NÃO INFORMADO,SEM RENDIMENTO,BRASIL
88fbb7a3-20c6-4b75-b222-15f33153f757,74752a0a-7613-4732-9266-e3c7473e8000,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
6e7c1d35-1a6a-4fec-8800-a66d475cb1ac,a8dac914-e6e2-4fc1-9d77-0cecf2a06c7a,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
17dfc1e4-a9c3-43a4-b4b9-30ad6551b5c0,50647c8e-84f3-44d5-b8ab-87adfbda1b37,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
44b85058-9869-4d3d-b6a1-5c3ddde739d7,33132639-ea46-4fa7-a77e-cc649f6c5e7a,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
cc58cb90-b9c1-4fc9-afb4-59e1f9dae580,be7f5a1c-3a67-43aa-96de-9e54613d6dc5,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
315864f3-1c48-488d-9fe4-bbc141852701,e5404d16-c3ee-43fc-9aea-6ac4fde6e5c6,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
cb38efdc-5254-4ad9-8a33-510cdc13b6e7,cae25085-3b17-40c7-bf65-f92f492d9457,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
6b11907b-a9a5-4897-851f-1c76e80baae8,69811408-2423-4112-abd5-1fdb3e31a8c2,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
1535a221-9963-4e2e-95c1-ccb441c01c8f,cc925f1d-37c6-4c77-99f8-c9e52cd42228,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
