sk_Suspeito,Id_suspeito,NaturezaJuridicadoSuspeito,Sexodosuspeito,Orientacaosexualdosuspeito,Faixaetariadosuspeito,Deficienciadosuspeito,Doencararadosuspeito,Suspeitopreso,Pais_do_suspeito,UFdosuspeito,Profissaodosuspeito,Graudeinstrucaodosuspeito,RacaCordosuspeito,SuspeitoEtnia,Faixaderendadosuspeito,VinculoOrgaoPJdosuspeito,sl_suspeito_ramo
13ca70a3-e34b-473e-813a-d94bad747a77,ff0c5c5c-9e15-4d70-8453-c8f90895bff3,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,PODER EXECUTIVO EM GERAL ? ESTADUAL/DISTRITO FEDERAL
78c8b117-51ce-4ad5-8004-e3a4fd6c23c3,dbf293dc-dfd6-4807-bee7-f6dd3c73c6cf,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
7a55668e-31cb-4958-a313-ac94c9b5be3d,7efa980d-32fe-41ec-9bce-69955c172fdc,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
a7d451c2-ed68-4043-8331-68dcc9192d7c,356d364d-ebb0-484c-b8a9-46e8c206f3d1,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
43e03d8d-955c-4caa-8f84-aa849095a99c,ff404423-08a8-45a6-a49b-43112201d5c0,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,PODER LEGISLATIVO ? MUNICIPAL
afbb7c5b-97df-4705-932c-6591cfd0521b,207f6560-b78c-4903-8d2c-080a29b80859,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
bdfa9f5b-4359-4e1c-b690-8c4a8c8f91d3,a4cf32ed-b857-419f-b638-6cf1610e2212,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
1fbe4a31-ba46-4ddc-a574-11fc6c4f2575,e9ef2f12-67f9-4e54-aac4-e541b596cdce,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AGÊNCIA REGULADORA ? MUNICIPAL
6a4d4179-80a8-4c6d-a13f-587dd2b5142e,c5c35825-1044-4724-a035-615303d13b23,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
c741d2b7-0226-4f70-8afa-e013da252635,e7137cf8-c8d8-40b4-b921-2f47eb22fe70,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
bc90af99-b424-447c-a8ec-f5f751477030,1992806e-c0d5-43b8-b30c-760da117ad71,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
dbbc0a97-4f71-4c6a-b4b6-4039eb917890,2f1acf7d-fe26-4ee8-a31a-ef9f33420204,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
97d5bf38-fc52-4c43-b9a8-e4c37664673a,18321ac3-66f8-4a1a-9b6f-cf65905f9baa,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,"SEGURANÇA PÚBLICA, FORÇAS ARMADAS, DEFESA CIVIL, BOMBEIROS E ASSEMELHADOS ? ESTADUAL/DISTRITO FEDERAL"
8ca252f0-1633-4649-b2a2-feaffaa6c51b,2fe16837-8cfc-477d-bedf-d806bce75952,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
50cdfcb3-1fa0-4f54-808a-13ab97da9f44,8a9e4d66-fdb2-41c8-b179-5350f4990682,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
8f36fd93-4731-4d72-920e-33d4a60465cb,fc620f43-b04e-45cc-992d-006e2e6f2b01,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
171059f6-2f88-44c8-b9e5-03a6ea4c8b9e,5f912335-ed7b-430b-9e39-2999795997ad,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
3fc85b0f-bff0-4cbf-bee3-8c4a3c9e5197,018c5227-072b-478b-b920-0b7b90c40cf6,PESSOA FÍSICA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
0efef69d-8bda-4f93-93a4-4a20caf04bfb,0ab471eb-72c2-4f39-9572-8e5f85e632c4,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,"SEGURANÇA PÚBLICA, FORÇAS ARMADAS, DEFESA CIVIL, BOMBEIROS E ASSEMELHADOS ? MUNICIPAL"
dea84ede-b09b-457f-8524-429a3b560f88,03d28178-0442-44fa-9e15-c658f74f484d,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
b7e43dc2-af3e-4e26-a468-9b427fc30f8f,e7351246-23c8-4432-8687-a5860357ff96,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
af314c4a-09a0-457f-965d-367548148227,0e0447be-7cc1-4865-b962-d02478a8ecfa,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
80b4b954-84c3-4187-b4ff-c472d58155bd,bd5c4da3-0845-4587-a979-b64b58823354,PESSOA JURÍDICA DE DIREITO PRIVADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,OUTRAS ATIVIDADES DE SERVIÇOS
e6b800db-18af-4cea-9b37-4d58ac92dbde,bcea70b9-4f51-4639-b1ea-418af5b1d5a8,PESSOA FÍSICA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
81697df5-8c3e-431d-a785-58bd797f0d7b,89579d81-302b-49bb-94ec-00f4fd8aefd5,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
98a84266-e283-4c54-b615-debe134260d2,7422dc98-49af-4dd6-8e3c-71233c9b4c88,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,PENA (SEMI-ABERTO),BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
831c2aec-e8f2-4e5a-8b9f-44e4b54c9e40,7a8705a0-590a-4c10-881d-367f5bb8c776,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
b3ba560f-cab5-48a5-bec3-d1af04bebccc,95a1a20d-87c1-43b6-bfef-11bbc32e3c47,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,ESTUDANTE,NÃO INFORMADO,PARDA,DEMAIS COMUNIDADES TRADICIONAIS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
ffe5f179-1663-40ba-a557-e5428b5335ec,71d7a609-443d-47dc-8884-be3b983f21cc,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,ENSINO MÉDIO INCOMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
d208b0e9-bbb4-4bbb-b37a-49e503e74dff,7ac07e38-2421-4051-b5fe-251fa8071d37,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
40412ee3-56b7-4a43-bf58-3bce5304e783,2e65a568-a943-45ee-9a7a-5f571b9cd1a0,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
6cb97f99-f5bb-48b0-b64b-71338605d828,53a60732-b917-47be-afae-1c261ad77a7e,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,ENSINO MÉDIO INCOMPLETO,BRANCA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,NÃO INFORMADO,NÃO INFORMADO
b5e1d4cb-787a-4bc9-a85f-ecc36e812158,4a5abb53-8cab-4f89-b072-521bfbf5b87e,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
e96374d7-b0c2-4add-979c-a4e269e5a6a6,c7c0e36f-1932-494b-8b0b-9fa6334216a6,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
0a766f1b-6d2a-4718-8adb-5286f7ba3bb5,e54d739a-8f51-4984-81a9-4814ef6121a9,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
e82cfc2c-f043-4b29-bb5d-6e23a6303602,f6358e3d-b09c-4021-a015-4af255ef302a,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
744f5699-5e58-43ed-9e59-edf4075d8b94,37cc7793-be4c-4ca4-9948-f1e6046bfa33,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,FUNDAMENTAL COMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
ba1b8c51-9c83-4aad-b5e0-dc6963b3a8eb,f5c57073-a0ab-4c9f-9517-383d6fa8f615,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
2a5e77d7-bb84-49e6-b62b-99b742700533,9ba46e20-1724-4ddd-a497-263c2a951400,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO SABE INFORMAR,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
e7cb17bd-3cd8-45ca-9ede-de4518467b0a,96ffa4d9-58bc-4b37-ba6f-eac8dba6729f,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,ESTUDANTE,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
9dfeb339-d290-43dd-ba2e-353d9053782f,a2e5604a-13de-4aaa-a6e0-082ac28897b6,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,ESTUDANTE,SUPERIOR INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
e9ccd2ae-59f0-4249-a1dc-5cf41a6105fc,a5059277-b68d-4ba6-a784-56e8cdb28efe,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO SABE INFORMAR,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
124254bd-7a92-428a-a30f-89680026698c,e5823dc7-411e-453c-b177-7f09d670d4a7,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,ESTUDANTE,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
0301e655-f14b-4860-80d8-86c6c749c3bf,1a94d115-9d59-467c-a331-51826115e4d2,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,ESTUDANTE,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
0556209d-c451-4dcf-aa41-19dbc7b174f4,446a3252-28ed-4f45-8e07-4fc1cbf4a438,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,ESTUDANTE,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
f984a0b1-a7f3-480b-a556-a405fa8142b8,45a79502-89e7-4ddc-b6ca-0bbe7e3e7a59,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,ESTUDANTE,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
48cb5a2c-77fe-464e-8656-b4a8e9927c84,563463b2-84d6-4210-b0ca-2174425203de,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
5d0d7286-37f0-492e-8b9c-6a7368e5c8eb,314b5f16-a827-4464-9c89-adf918509c74,NÃO INFORMADO,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AL,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
adaa5202-fa89-4d0a-a55c-99a1685b3f00,f786c3a8-5cb9-40b1-b6da-45d14439dd5e,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,ENSINO MÉDIO INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
bbfe646b-4492-43db-8f22-26c6c633bb4a,5062bcc0-8a9d-4fc5-a4fc-c82f3f936026,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
464e5de9-9c77-47c1-a362-48d63cebf9d9,891bb9e6-865c-42b3-baa0-e1f29736c9fb,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
8dd8ffaf-ecb6-45bc-9daa-de890f43b381,2599ffab-69ef-40ae-98ae-836676512b9c,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PRETA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
0ec68724-5a69-4660-a255-52958fd15add,de99b61e-1921-4523-be9d-5eff3fa601ed,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
0b273980-70bb-47c7-8de1-5b1d4fc24bf6,2ff2c727-3614-43af-b8dc-0f6848cb87ac,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
f65ea0d0-5a28-4886-8118-aa49e8192929,cfc95e2c-d82b-4b55-a1a0-e9776ed4c6ca,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,OUTROS NÃO LISTADOS,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
c6a537ec-d9cc-4e69-8902-ff277a70e350,e64977ff-8a70-47cf-ad93-38d7e8738cad,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,ENSINO MÉDIO INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
942effb9-6d61-4384-94ff-973a600d34dd,4dad3129-329c-4e15-8e1b-133bd00ed1d4,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
4e272eb9-eb2f-45d7-93d7-91ead4d2dc65,92c80644-ee6c-4485-87b5-2bba5319caeb,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO SABE INFORMAR,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
07820268-2492-4ed6-b767-c80366660967,265d2ac3-760f-4280-bfc6-1c18b0790a08,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
c8a84666-196d-4881-ba33-15d2a68ca424,9de43a82-b70b-4056-9d31-06e6d435a484,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
f7d85995-8b83-45ad-8916-8d686e53952a,08bceb35-efe3-4434-b135-4dda6649a851,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
