Canaldeatendimento,Cenariodaviolacao,Denunciaemergencial,Denunciante,Pais,UF,Frequencia,Iniciodasviolacoes,sl_quantidade_vitimas,Motivacao,sk_Vitima,sk_Datadecadastro,sk_GrupoVulnerario,sk_Suspeito,sk_tipoViolacao
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,ES,DIARIAMENTE,HÁ UM MÊS,2.0,NÃO INFORMADO,3c3e44dc-d252-4a0d-8586-0b2739dd5dff,08256566-79f0-4431-8f66-9b76130fa674,4f451b2b-7f74-4b04-832f-c7b3a352f83e,d7c388d0-307e-4484-8755-220bdfa1d6ca,72e64a08-042c-4b11-adb6-72c87fdbdac9
WHATSAPP,AMBIENTE VIRTUAL,NÃO,A PRÓPRIA VÍTIMA,BRASIL,N/D,SEMANALMENTE,HÁ UM MÊS,2.0,NÃO INFORMADO,409940d8-a8d2-42d8-a8e2-f95df44fa7e7,08256566-79f0-4431-8f66-9b76130fa674,4f451b2b-7f74-4b04-832f-c7b3a352f83e,44977ce1-b213-400e-970a-72936f6b4a17,3dba5b13-225b-44fb-93d3-00b029a0b642
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,RS,SEMANALMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,1cc62d00-6e03-4df6-bf0c-2d2861a01a0f,08256566-79f0-4431-8f66-9b76130fa674,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,9998765d-080d-40fc-a588-b601922045fa,9392bd7c-8bb8-43bf-b0b8-6c0a1aee6b01
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,RS,OCASIONALMENTE,HÁ UM MÊS,1.0,EM RAZÃO DE CONFLITO DE IDEIAS,531dcfc5-3ddd-4ea7-9316-6ce0bb2da72e,08256566-79f0-4431-8f66-9b76130fa674,4f451b2b-7f74-4b04-832f-c7b3a352f83e,d2387c3b-f8ab-4ef4-891b-0b51d9efab8c,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,CASA DE FAMILIARES/AMIGOS,NÃO,A PRÓPRIA VÍTIMA,BRASIL,MA,OCASIONALMENTE,HÁ UM MÊS,1.0,EM RAZÃO DE SER MULHER,8e8f260a-ccce-4b51-b3b2-7ffb2cad0b04,08256566-79f0-4431-8f66-9b76130fa674,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,10090d16-e65c-42f4-8738-5576a158f65b,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,4.0,EM RAZÃO DA IDADE,c62287d1-bd4e-4c55-9596-3368e9a8f53d,08256566-79f0-4431-8f66-9b76130fa674,4f451b2b-7f74-4b04-832f-c7b3a352f83e,78ce76dc-bce2-4b3f-86c5-474a0dc884f8,69c08830-0bcc-4bc2-8b77-568d9171c001
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,DF,SEMANALMENTE,HÁ UM MÊS,1.0,EM RAZÃO DA IDADE,6e6f502a-0e71-4ed1-b7cf-ecc0c93be740,08256566-79f0-4431-8f66-9b76130fa674,4f451b2b-7f74-4b04-832f-c7b3a352f83e,1380ea8f-860d-499f-906f-7006867eff79,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1.0,COM HUMILHAÇÃO,59df38af-f6c6-4e37-8509-557a19b7ae69,08256566-79f0-4431-8f66-9b76130fa674,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,672c5311-a0db-4887-8189-563f1ae8bc59,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,SE,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,f44272d1-e7e7-47ff-a3e3-d623484e5332,08256566-79f0-4431-8f66-9b76130fa674,4f451b2b-7f74-4b04-832f-c7b3a352f83e,26732cf0-eafb-4130-8403-2ce0b5e66bf4,5f11b25c-4f19-4c2d-b578-96384ed33f9d
WHATSAPP,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,SP,OCASIONALMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,c4dbd0ed-7b38-4b5d-a0e6-d13245f3a322,08256566-79f0-4431-8f66-9b76130fa674,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,b4c5208d-75d5-48e5-8a4f-0b7353d34950,c4b31f84-7ecb-437d-a53f-a375a281db1f
WEBCHAT,CASA DO AGRESSOR,NÃO,TERCEIRO,BRASIL,RS,DIARIAMENTE,HÁ UM MÊS,2.0,POR CONDUTAS EXCESSIVAS/ DESNECESSÁRIAS/ DESACONSELHADAS,66321688-2e6a-4b6c-a6a7-32c459170f60,08256566-79f0-4431-8f66-9b76130fa674,4f451b2b-7f74-4b04-832f-c7b3a352f83e,c7f50bea-8a73-4ffb-a2c3-c12985afc8ae,18bad44c-325f-4a72-929c-c6184ba35d01
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,AL,DIARIAMENTE,HÁ UM MÊS,1.0,EM RAZÃO DA IDADE,f89298d4-8cce-4cad-bd2f-4de500566ac1,08256566-79f0-4431-8f66-9b76130fa674,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,f5133f54-bedf-4e77-9864-8da656e107b2,e08c2d6a-954d-4b69-92e9-d3070aea6290
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,SEMANALMENTE,HÁ UM MÊS,1.0,EM RAZÃO DA IDADE,df347e9f-89db-43ab-be66-9946759e7893,08256566-79f0-4431-8f66-9b76130fa674,4f451b2b-7f74-4b04-832f-c7b3a352f83e,23d08101-c20f-4c31-a68f-99a7ca3c5ab8,18bad44c-325f-4a72-929c-c6184ba35d01
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,MG,DIARIAMENTE,HÁ UM MÊS,1.0,EM RAZÃO DA IDADE,375a04a5-752d-4f6d-9373-365416f4fd79,08256566-79f0-4431-8f66-9b76130fa674,4f451b2b-7f74-4b04-832f-c7b3a352f83e,de753654-3400-4c3d-92c4-57b3e510c93a,18bad44c-325f-4a72-929c-c6184ba35d01
TELEFÔNICO,OUTROS,NÃO,TERCEIRO,BRASIL,MA,DIARIAMENTE,HÁ UM MÊS,1.0,EM RAZÃO DA IDADE,e768be1e-477d-4dea-8b5a-a5082a816b9b,08256566-79f0-4431-8f66-9b76130fa674,55fc9909-0327-4a74-9096-3382459407ce,ceae0318-a8e9-4a4a-804e-3352178fa60e,18bad44c-325f-4a72-929c-c6184ba35d01
TELEFÔNICO,INSTITUIÇÃO DE ENSINO,NÃO,TERCEIRO,BRASIL,SC,DIARIAMENTE,HÁ UM MÊS,1.0,"EM RAZÃO DE CONDIÇÕES FÍSICAS, SENSORIAIS, INTELECTUAIS OU MENTAIS",e1925082-0a46-4f57-b2ca-cfc30c04baf6,08256566-79f0-4431-8f66-9b76130fa674,4f451b2b-7f74-4b04-832f-c7b3a352f83e,f21d2a9c-56a4-40cd-8281-5e640542714d,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,A PRÓPRIA VÍTIMA,BRASIL,CE,DIARIAMENTE,HÁ UM MÊS,1.0,DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA,c55a3e88-0e61-4cd8-8ab0-09e000b18a87,08580987-017d-47c6-a22b-ad95d096f993,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,97d59d3b-4e63-459d-9c15-f79151a47b19,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,PR,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,9fe11b74-ac51-4df2-a2fd-e6ffc2238ec1,08580987-017d-47c6-a22b-ad95d096f993,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,88bc5932-7457-4e40-9f1e-36f86428c208,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,A PRÓPRIA VÍTIMA,BRASIL,TO,OCASIONALMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,59990f9a-51cf-40cb-8148-4b3f502ac750,08580987-017d-47c6-a22b-ad95d096f993,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,90940e46-a6d5-4207-98a5-b14ad9b68254,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,SP,SEMANALMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,47f03c88-6622-4ad7-8bbb-5ff2c8932d8f,08580987-017d-47c6-a22b-ad95d096f993,4f451b2b-7f74-4b04-832f-c7b3a352f83e,ef50eaa7-6b07-4516-a71d-43f35cee1606,5f11b25c-4f19-4c2d-b578-96384ed33f9d
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,MG,DIARIAMENTE,HÁ UM MÊS,1.0,DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA,ad7cdc35-9f51-4696-9ce0-dd661ba24272,08580987-017d-47c6-a22b-ad95d096f993,4f451b2b-7f74-4b04-832f-c7b3a352f83e,2cb06927-e77e-4923-a7a4-4b837c7b594f,18bad44c-325f-4a72-929c-c6184ba35d01
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,BRASIL,MG,SEMANALMENTE,HÁ UM MÊS,1.0,EM RAZÃO DO SEXO BIOLÓGICO,c3a4af04-0a50-47f9-b954-fc324f19ec44,08580987-017d-47c6-a22b-ad95d096f993,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,c1ba8cdc-8fb7-486d-9446-5b34f80f0ec8,e08c2d6a-954d-4b69-92e9-d3070aea6290
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,MG,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,80af7c4e-a1a1-4602-807c-eaacfecc4772,08580987-017d-47c6-a22b-ad95d096f993,4f451b2b-7f74-4b04-832f-c7b3a352f83e,b0aa2921-044b-4db4-8a39-8836974bee5f,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,A PRÓPRIA VÍTIMA,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1.0,DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA,52bf1d44-ac28-4f07-9755-cf1fc2f1d727,08580987-017d-47c6-a22b-ad95d096f993,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,d0f570e2-2613-4d3a-ac6a-de8ea5cb9f6c,151c0791-2fac-4004-adca-62584213a14f
TELEFÔNICO,"BAR, LANCHONETE, RESTAURANTE OU CASA NOTURNA",NÃO,ANÔNIMO,BRASIL,MG,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,ea12e27c-059e-4bdc-8bc7-03a1c7dc351d,08580987-017d-47c6-a22b-ad95d096f993,4f451b2b-7f74-4b04-832f-c7b3a352f83e,484da765-95cc-41de-b880-c31ae9c59dd0,347b290b-b7b6-4874-a256-0d48ee29e0ae
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,ES,OCASIONALMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,157aede2-816b-443f-84fd-9d3f3a5b053d,08580987-017d-47c6-a22b-ad95d096f993,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,96bd4925-7002-4c93-a938-76add83caab1,69c08830-0bcc-4bc2-8b77-568d9171c001
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,PA,SEMANALMENTE,HÁ UM MÊS,1.0,DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA,24ba6dba-a55d-4dc3-90f0-f818faa2afcf,08580987-017d-47c6-a22b-ad95d096f993,4f451b2b-7f74-4b04-832f-c7b3a352f83e,b6d42f86-f61c-432f-a69f-f1ac3e77ef98,d71f03ad-3e85-4e2e-bda8-265c9bd750b8
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,d14e6f8d-04a7-49db-a554-170516a71ed6,08580987-017d-47c6-a22b-ad95d096f993,4f451b2b-7f74-4b04-832f-c7b3a352f83e,6fc3739d-b1fa-4e0d-8ea9-3b29c391f549,2cd28f33-c92f-46c4-9270-2cf10f991754
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1.0,EM RAZÃO DE CONFLITO DE IDEIAS,5a91e0bc-b3e8-46f7-98d3-215512a0e726,08580987-017d-47c6-a22b-ad95d096f993,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,d7064f58-56b4-4c03-a2fc-483dc7671711,c4b31f84-7ecb-437d-a53f-a375a281db1f
TELEFÔNICO,CASA DA VÍTIMA,NÃO,ANÔNIMO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,2.0,NÃO INFORMADO,12a05240-de3a-40a2-9073-12f52fca9722,08580987-017d-47c6-a22b-ad95d096f993,4f451b2b-7f74-4b04-832f-c7b3a352f83e,13514f3c-ad52-498d-be25-7734bcc027e6,69c08830-0bcc-4bc2-8b77-568d9171c001
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,PB,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.NA RELAÇÃO FAMILIAR,09cfb4cb-1129-40be-9407-5d20cfe84099,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,4f451b2b-7f74-4b04-832f-c7b3a352f83e,a5530d63-237b-40c4-b969-824f71d4e07a,a7e9d029-1389-4a56-9194-d0672daa8ae0
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,SP,OCASIONALMENTE,HÁ UM MÊS,1,AGRAVANTE.COM FINS CORRETIVOS,ea96cc53-82c1-43d5-bff4-3c3486147660,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,4f451b2b-7f74-4b04-832f-c7b3a352f83e,b464ea4c-1a0a-40bd-8e21-82000a8f750d,cbb47bc6-90c1-4c16-8301-58b04b3770ca
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,SP,OCASIONALMENTE,HÁ UM MÊS,1,AGRAVANTE.FOI PRATICADO POR DUAS OU MAIS PESSOAS,7f0ca926-da54-4d1c-a0fa-0354878a1435,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,6d7250c1-a426-4978-8864-3877f0f94893,723b577b-48b8-4f17-9976-02fcc5dcfb55,1a3b1c59-a661-4ee4-9750-3aceb6414ff0
TELEFÔNICO,INSTITUIÇÃO DE LONGA PERMANÊNCIA DE IDOSO - ILPI,NÃO,TERCEIRO,BRASIL,PE,DIARIAMENTE,HÁ UM MÊS,1,"MOTIVAÇÃO.EM RAZÃO DE CONDIÇÕES FÍSICAS, SENSORIAIS, INTELECTUAIS OU MENTAIS",d5fab120-c34c-4e68-a00e-9e44898cb2f9,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,04ad63c8-68d5-461f-9898-d269f10b92b9,15e8c8dc-791f-44b4-a188-86230f09ba4e
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,MS,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.NA RELAÇÃO FAMILIAR,694bb907-d9bb-4b7d-be8c-02f1b1477809,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,4f451b2b-7f74-4b04-832f-c7b3a352f83e,3447e898-69ec-425d-8339-690e017753be,69c08830-0bcc-4bc2-8b77-568d9171c001
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,RS,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,74fd872a-9ea0-4ba7-91f8-463102573e43,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,4f451b2b-7f74-4b04-832f-c7b3a352f83e,cd0e6855-02bc-4da5-a104-d5901b6e016b,15ab101c-0b27-4f3e-a13e-ad9507838f6c
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,RJ,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,d4d7a4f0-a994-484b-b8da-fcdc4a6ed6a9,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,642fc18f-2d00-4264-95eb-89c44227907f,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,RS,SEMANALMENTE,HÁ UM MÊS,1,AGRAVANTE.DA COABITAÇÃO/CONVIVÊNCIA FAMILIAR/RELAÇÃO AFETIVA,879bdec7-0bdb-4484-a785-a2708a4bdc9d,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,1a8609c8-2bae-4b35-92c5-56a372cb73b3,1a3b1c59-a661-4ee4-9750-3aceb6414ff0
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,PB,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.NA RELAÇÃO FAMILIAR,baadd03f-7315-473f-8158-81a2d1406208,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,4f451b2b-7f74-4b04-832f-c7b3a352f83e,aadde961-1e32-4cc6-8668-0d2cfef54715,a7e9d029-1389-4a56-9194-d0672daa8ae0
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,PB,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,37e79d8f-6d66-47fa-916c-900744db3070,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,4f451b2b-7f74-4b04-832f-c7b3a352f83e,f0a4e7bf-32af-407f-b199-26476af25c0f,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,PR,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,e639e05b-dccb-4f75-84d6-382515320542,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,4f451b2b-7f74-4b04-832f-c7b3a352f83e,22ce7dce-fab4-43c6-86a2-a11f7f1b843c,c4b31f84-7ecb-437d-a53f-a375a281db1f
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.COM VÍTIMA EM SITUAÇÃO DE RUA,64515bfb-3805-4a38-adc0-0f71d7327b37,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,4f451b2b-7f74-4b04-832f-c7b3a352f83e,4185cb1e-5190-4bb1-b787-3821de3491cc,1a3b1c59-a661-4ee4-9750-3aceb6414ff0
WHATSAPP,OUTROS,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,f7ef80f5-ce34-4fd7-8f23-8ee58b6bc8c4,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,4f451b2b-7f74-4b04-832f-c7b3a352f83e,6ef1b1df-c4b4-4dcf-9942-10014a44382a,15ab101c-0b27-4f3e-a13e-ad9507838f6c
TELEFÔNICO,VIA PÚBLICA,NÃO,TERCEIRO,BRASIL,GO,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,88e5392c-2aa1-4e57-8a4f-9bbbda73697d,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,4f451b2b-7f74-4b04-832f-c7b3a352f83e,394eb746-d7d6-458c-b53a-f319454d8037,18bad44c-325f-4a72-929c-c6184ba35d01
TELEFÔNICO,VIA PÚBLICA,NÃO,TERCEIRO,BRASIL,BA,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.NA RELAÇÃO FAMILIAR,b88e7e8c-669e-4568-b2b3-297166f7d2bd,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,057fde63-6427-4b9a-b6fc-f012fedcb3b3,b67fa1be-66e3-4b97-ae33-c29509bb44b5
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,7c9b1c30-5192-41c7-9554-e104a98518d7,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,4f451b2b-7f74-4b04-832f-c7b3a352f83e,f2553b27-c94b-4f49-a04d-088e820ff733,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,BA,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.NA RELAÇÃO FAMILIAR,855dc221-8ebb-4169-95aa-1ffb86326910,08cf1fe8-6463-49d6-9e4a-75e69ec368d5,4f451b2b-7f74-4b04-832f-c7b3a352f83e,fd4c5077-3353-4c98-80f0-5b63b85a0a34,a7e9d029-1389-4a56-9194-d0672daa8ae0
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,RS,OCASIONALMENTE,HÁ UM MÊS,2,"AGRAVANTE.EM MEIO DIGITAL (internet, Redes Sociais, WhatsApp, etc)",b8fe6a9c-185b-467b-9ada-df31090e2b2c,08e6f94a-53fe-4b66-8bd6-977b64478141,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,34fbcb3b-4fdd-417d-b4b0-257905b719e6,15e8c8dc-791f-44b4-a188-86230f09ba4e
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,RO,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,2ebd406a-b9b3-42ae-adfb-e0788f215dd0,08e6f94a-53fe-4b66-8bd6-977b64478141,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,a13678c9-f66c-4d90-8052-28eb02eef528,c4b31f84-7ecb-437d-a53f-a375a281db1f
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,RS,OCASIONALMENTE,HÁ UM MÊS,2,AGRAVANTE.DA COABITAÇÃO/CONVIVÊNCIA FAMILIAR/RELAÇÃO AFETIVA,145ae25f-5f37-4015-9318-8ead74ef0b70,08e6f94a-53fe-4b66-8bd6-977b64478141,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,ab742004-eea6-46b5-b31d-d030a03126ba,69c08830-0bcc-4bc2-8b77-568d9171c001
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,MG,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,dfd7292e-edd1-4831-84d9-6cad7c42d79d,08e6f94a-53fe-4b66-8bd6-977b64478141,b0aad308-0415-41e0-839f-b8b8be0d52d2,c0f53fba-052a-41a7-8fd6-2b0536de85b1,c4b31f84-7ecb-437d-a53f-a375a281db1f
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,ES,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,18ba85f3-2bde-4f78-acfa-f929e694d98f,08e6f94a-53fe-4b66-8bd6-977b64478141,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,83a9f2a3-37d3-478f-8643-552e85bffdb9,e87b5952-e20e-4f25-9434-2f358c72cc5c
TELEFÔNICO,ESTABELECIMENTO DE SAÚDE,NÃO,A PRÓPRIA VÍTIMA,BRASIL,BA,OCASIONALMENTE,HÁ UM MÊS,1,AGRAVANTE.RESULTANDO EM LESÃO,2a0ceab2-4ce1-43ca-a386-b95bc33c38a8,08e6f94a-53fe-4b66-8bd6-977b64478141,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,0bf5fa2d-e1c7-44c7-89f0-fe7f9574f052,15ab101c-0b27-4f3e-a13e-ad9507838f6c
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.DA COABITAÇÃO/CONVIVÊNCIA FAMILIAR/RELAÇÃO AFETIVA,7fc65fad-ea0d-4cec-bed8-cf5d6a60ea92,08e6f94a-53fe-4b66-8bd6-977b64478141,6d7250c1-a426-4978-8864-3877f0f94893,66013c3d-7492-4fe9-bc46-158e11dd0438,1a3b1c59-a661-4ee4-9750-3aceb6414ff0
TELEFÔNICO,UNIDADE PRISIONAL,NÃO,TERCEIRO,BRASIL,GO,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.POR VIOLÊNCIA INSTITUCIONAL,d6c77399-7d4e-428e-857c-785f68f2ab2d,08e6f94a-53fe-4b66-8bd6-977b64478141,88e80bf3-3038-4ade-942f-1fdfd8730ded,6495ae97-bbfc-4cc4-8746-12dc01ad942c,1a3b1c59-a661-4ee4-9750-3aceb6414ff0
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,b46cd35b-37ac-4f72-a9fa-aa0510d07b14,08e6f94a-53fe-4b66-8bd6-977b64478141,4f451b2b-7f74-4b04-832f-c7b3a352f83e,d28db8b7-21aa-4109-a9fa-111be0ec66ee,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SE,DIARIAMENTE,HÁ UM MÊS,2,NÃO INFORMADO,bc1a6b08-411d-43d2-bc9e-98611093a214,08e6f94a-53fe-4b66-8bd6-977b64478141,6d7250c1-a426-4978-8864-3877f0f94893,6835faa3-a6ff-4dfb-9452-753789d6dfa6,65945fec-8465-4aa4-a66e-e6b308e3ac7e
